cluster,state,region,source,uor,lat,lng,military,incorporated,timezone,ranking,zips,id,wealth,density,literacy,employment,mortality,agriculture
17179,Illinois,Tazewell,polygon,U,40.534,-89.3556,FALSE,TRUE,America/Chicago,3,61755,1840011989,b:middle,highly dense,highly educated,medium employment,medium mortality,best
17181,Illinois,Union,polygon,U,37.3599,-89.1654,FALSE,TRUE,America/Chicago,3,62926,1840013008,b:middle,dense,moderately educated,medium employment,medium mortality,low agriculture
17183,Illinois,Vermilion,polygon,U,40.0941,-87.6398,FALSE,TRUE,America/Chicago,3,61834 61833 61832,1840012188,b:middle,dense,moderately educated,medium employment,medium mortality,best
17185,Illinois,Wabash,polygon,U,38.5276,-87.7103,FALSE,TRUE,America/Chicago,3,62410,1840010789,b:middle,highly dense,highly educated,medium employment,medium mortality,low agriculture
17187,Illinois,Warren,polygon,U,40.7308,-90.6639,FALSE,TRUE,America/Chicago,3,61473,1840011800,b:middle,highly dense,moderately educated,medium employment,medium mortality,best
17189,Illinois,Washington,polygon,U,38.2214,-89.2127,FALSE,TRUE,America/Chicago,3,62831,1840012901,c:rich,moderately dense,highly educated,high employment,high mortality,best
17191,Illinois,Wayne,polygon,U,38.5208,-88.5382,FALSE,TRUE,America/Chicago,3,62850,1840012884,c:rich,moderately dense,moderately educated,high employment,high mortality,low agriculture
17193,Illinois,White,polygon,U,37.9789,-88.3279,FALSE,TRUE,America/Chicago,3,62869,1840012926,a:poor,highly dense,moderately educated,low employment,medium mortality,low agriculture
17195,Illinois,Whiteside,polygon,U,41.7173,-89.9238,FALSE,TRUE,America/Chicago,3,61261,1840011422,c:rich,dense,moderately educated,high employment,high mortality,best
17197,Illinois,Will,polygon,U,41.4399,-87.6231,FALSE,TRUE,America/Chicago,3,60417,1840011484,c:rich,dense,highly educated,high employment,medium mortality,best
17199,Illinois,Williamson,polygon,U,37.7641,-88.9198,FALSE,TRUE,America/Chicago,3,62959,1840012989,c:rich,dense,highly educated,high employment,high mortality,good agriculture
17201,Illinois,Winnebago,polygon,U,42.45,-89.0631,FALSE,TRUE,America/Chicago,3,61072,1840011121,b:middle,highly dense,moderately educated,medium employment,medium mortality,best
17203,Illinois,Woodford,polygon,U,40.7406,-89.0181,FALSE,TRUE,America/Chicago,3,61738,1840008293,a:poor,highly dense,highly educated,low employment,low mortality,best
18001,Indiana,Adams,polygon,U,40.5975,-84.9569,FALSE,TRUE,America/Indiana/Indianapolis,3,46740,1840010354,b:middle,highly dense,moderately educated,medium employment,medium mortality,best
18003,Indiana,Allen,polygon,U,41.1966,-84.9245,FALSE,FALSE,America/Indiana/Indianapolis,3,46743 46741,1840026346,c:rich,dense,highly educated,high employment,high mortality,best
18005,Indiana,Bartholomew,polygon,U,39.2094,-85.9183,FALSE,TRUE,America/Indiana/Indianapolis,3,47201 47203 47202,1840013714,a:poor,highly dense,highly educated,low employment,low mortality,good agriculture
18007,Indiana,Benton,polygon,U,40.5221,-87.2484,FALSE,TRUE,America/Indiana/Indianapolis,3,47971,1840014073,a:poor,highly dense,highly educated,low employment,low mortality,best
18009,Indiana,Blackford,polygon,U,40.4537,-85.3736,FALSE,TRUE,America/Indiana/Indianapolis,3,47348,1840007231,a:poor,highly dense,moderately educated,low employment,low mortality,good agriculture
18011,Indiana,Boone,polygon,U,39.999,-86.2921,FALSE,TRUE,America/Indiana/Indianapolis,3,46077 46075,1840010515,a:poor,dense,highly educated,low employment,low mortality,good agriculture
18013,Indiana,Brown,polygon,U,39.3085,-86.1227,FALSE,FALSE,America/Indiana/Indianapolis,3,46164,1840030086,a:poor,dense,highly educated,low employment,low mortality,good agriculture
18015,Indiana,Carroll,polygon,U,40.5452,-86.5242,FALSE,TRUE,America/Indiana/Indianapolis,3,46929 46913,1840010381,a:poor,highly dense,moderately educated,low employment,low mortality,best
18017,Indiana,Cass,polygon,U,40.8644,-86.5,FALSE,TRUE,America/Indiana/Indianapolis,3,46978,1840010361,b:middle,highly dense,moderately educated,medium employment,medium mortality,best
18019,Indiana,Clark,polygon,U,38.5395,-85.7655,FALSE,FALSE,America/Kentucky/Louisville,3,47126,1840006207,c:rich,dense,highly educated,high employment,high mortality,best
18021,Indiana,Clay,polygon,U,39.2769,-87.1126,FALSE,TRUE,America/Indiana/Indianapolis,3,47841,1840009674,b:middle,highly dense,moderately educated,medium employment,medium mortality,best
18023,Indiana,Clinton,polygon,U,40.1944,-86.6671,FALSE,TRUE,America/Indiana/Indianapolis,3,46035,1840009431,b:middle,highly dense,moderately educated,medium employment,medium mortality,best
18025,Indiana,Crawford,polygon,U,38.3714,-86.3444,FALSE,TRUE,America/Indiana/Marengo,3,47140,1840009818,a:poor,highly dense,moderately educated,low employment,medium mortality,best
18027,Indiana,Daviess,polygon,U,38.6679,-86.9974,FALSE,TRUE,America/Indiana/Vincennes,3,47519,1840009736,c:rich,dense,moderately educated,high employment,high mortality,best
18029,Indiana,Dearborn,polygon,U,39.0676,-84.9053,FALSE,TRUE,America/New_York,3,47025 47001,1840013709,a:poor,highly dense,highly educated,low employment,low mortality,good agriculture
18031,Indiana,Decatur,polygon,U,39.3097,-85.3273,FALSE,TRUE,America/Indiana/Indianapolis,3,47240 47263,1840009608,c:rich,highly dense,moderately educated,high employment,high mortality,good agriculture
18035,Indiana,Delaware,polygon,U,40.3138,-85.5009,FALSE,TRUE,America/Indiana/Indianapolis,3,47342,1840010460,c:rich,highly dense,highly educated,high employment,high mortality,best
18037,Indiana,Dubois,polygon,U,38.3934,-86.9404,FALSE,TRUE,America/Indiana/Vincennes,3,47546 47549,1840008646,a:poor,highly dense,moderately educated,low employment,low mortality,good agriculture
18039,Indiana,Elkhart,polygon,U,41.5336,-86.0138,FALSE,TRUE,America/Indiana/Indianapolis,3,46573,1840010194,c:rich,dense,moderately educated,high employment,high mortality,good agriculture
18041,Indiana,Fayette,polygon,U,39.6582,-85.141,FALSE,TRUE,America/Indiana/Indianapolis,3,47331,1840007318,a:poor,highly dense,moderately educated,low employment,low mortality,low agriculture
18043,Indiana,Floyd,polygon,U,38.3513,-85.9372,FALSE,FALSE,America/Kentucky/Louisville,3,47124 47119,1840006265,b:middle,dense,highly educated,medium employment,medium mortality,low agriculture
18045,Indiana,Fountain,polygon,U,40.1089,-87.1577,FALSE,TRUE,America/Indiana/Indianapolis,3,47949,1840010464,b:middle,highly dense,moderately educated,medium employment,medium mortality,low agriculture
18047,Indiana,Franklin,polygon,U,39.4233,-85.0114,FALSE,TRUE,America/Indiana/Indianapolis,3,47012,1840009594,a:poor,highly dense,highly educated,low employment,low mortality,low agriculture
18049,Indiana,Fulton,polygon,U,41.0192,-86.4125,FALSE,TRUE,America/Indiana/Indianapolis,3,46939 46935,1840010308,b:middle,highly dense,moderately educated,medium employment,medium mortality,best
18051,Indiana,Gibson,polygon,U,38.2786,-87.377,FALSE,TRUE,America/Chicago,3,47683 47660,1840010800,c:rich,dense,highly educated,high employment,high mortality,best
18053,Indiana,Grant,polygon,U,40.6126,-85.5592,FALSE,FALSE,America/Indiana/Indianapolis,3,46991,1840024292,c:rich,moderately dense,moderately educated,high employment,high mortality,best
18055,Indiana,Greene,polygon,U,38.9879,-87.0813,FALSE,TRUE,America/Indiana/Indianapolis,3,47443,1840009694,b:middle,dense,moderately educated,medium employment,medium mortality,best
18057,Indiana,Hamilton,polygon,U,39.9658,-86.1461,FALSE,TRUE,America/Indiana/Indianapolis,3,46290 46032 46033 46280 46082 46085,1840007260,a:poor,highly dense,highly educated,low employment,low mortality,best
18059,Indiana,Hancock,polygon,U,39.8857,-85.6086,FALSE,TRUE,America/Indiana/Indianapolis,3,46186,1840010569,c:rich,highly dense,highly educated,high employment,high mortality,best
18061,Indiana,Harrison,polygon,U,38.124,-85.9736,FALSE,TRUE,America/Kentucky/Louisville,3,47117,1840010812,c:rich,dense,highly educated,high employment,high mortality,good agriculture
18063,Indiana,Hendricks,polygon,U,39.8329,-86.3824,FALSE,TRUE,America/Indiana/Indianapolis,3,46234 46112,1840009536,a:poor,highly dense,highly educated,low employment,low mortality,good agriculture
18065,Indiana,Henry,polygon,U,39.9973,-85.2512,FALSE,TRUE,America/Indiana/Indianapolis,3,47360,1840009483,c:rich,highly dense,moderately educated,high employment,high mortality,good agriculture
18067,Indiana,Howard,polygon,U,40.4765,-85.9625,FALSE,TRUE,America/Indiana/Indianapolis,3,46936,1840010429,b:middle,highly dense,highly educated,medium employment,medium mortality,good agriculture
18069,Indiana,Huntington,polygon,U,40.741,-85.5618,FALSE,TRUE,America/Indiana/Indianapolis,3,46792 46750,1840009362,c:rich,dense,highly educated,high employment,high mortality,best
18071,Indiana,Jackson,polygon,U,38.8247,-86.1716,FALSE,TRUE,America/Indiana/Indianapolis,3,47260,1840009711,c:rich,highly dense,moderately educated,high employment,high mortality,good agriculture
18073,Indiana,Jasper,polygon,U,40.9059,-87.1612,FALSE,FALSE,America/Chicago,3,47978,1840005148,b:middle,dense,highly educated,medium employment,medium mortality,best
18075,Indiana,Jay,polygon,U,40.492,-85.1468,FALSE,TRUE,America/Indiana/Indianapolis,3,47369,1840010421,b:middle,highly dense,moderately educated,medium employment,medium mortality,best
18077,Indiana,Jefferson,polygon,U,38.7369,-85.5387,FALSE,FALSE,America/Indiana/Indianapolis,3,47250,1840025649,c:rich,highly dense,highly educated,high employment,high mortality,best
18079,Indiana,Jennings,polygon,U,38.9853,-85.6106,FALSE,TRUE,America/Indiana/Indianapolis,3,47282 47265,1840010695,c:rich,highly dense,moderately educated,high employment,high mortality,good agriculture
18081,Indiana,Johnson,polygon,U,39.6019,-86.1073,FALSE,TRUE,America/Indiana/Indianapolis,3,46184 46142 46143,1840007332,a:poor,highly dense,highly educated,low employment,low mortality,low agriculture
18083,Indiana,Knox,polygon,U,38.7991,-87.4604,FALSE,FALSE,America/Indiana/Vincennes,3,47561 47516,1840024604,c:rich,moderately dense,highly educated,high employment,high mortality,best
18085,Indiana,Kosciusko,polygon,U,41.0743,-85.8923,FALSE,TRUE,America/Indiana/Indianapolis,3,46982,1840010279,c:rich,highly dense,moderately educated,high employment,high mortality,best
18087,Indiana,LaGrange,polygon,U,41.648,-85.4179,FALSE,TRUE,America/Indiana/Indianapolis,3,46761,1840013851,b:middle,highly dense,moderately educated,medium employment,low mortality,good agriculture
18089,Indiana,Lake,polygon,U,41.443,-87.4702,FALSE,TRUE,America/Chicago,3,46373 46311,1840010221,b:middle,highly dense,moderately educated,medium employment,medium mortality,low agriculture
18093,Indiana,Lawrence,polygon,U,38.9172,-86.5557,FALSE,FALSE,America/Indiana/Indianapolis,3,47420 47421 47462,1840026705,b:middle,dense,moderately educated,medium employment,high mortality,good agriculture
18095,Indiana,Madison,polygon,U,39.9765,-85.6171,FALSE,TRUE,America/Indiana/Indianapolis,3,46056,1840009440,c:rich,dense,highly educated,high employment,high mortality,good agriculture
18097,Indiana,Marion,polygon,U,39.8325,-86.2002,FALSE,TRUE,America/Indiana/Indianapolis,3,46228,1840010577,c:rich,highly dense,highly educated,high employment,high mortality,low agriculture
18099,Indiana,Marshall,polygon,U,41.2159,-86.4236,FALSE,TRUE,America/Indiana/Indianapolis,3,46511,1840009301,b:middle,highly dense,moderately educated,medium employment,medium mortality,low agriculture
18101,Indiana,Martin,polygon,U,38.7221,-86.8002,FALSE,FALSE,America/Indiana/Vincennes,3,47581,1840024609,c:rich,moderately dense,moderately educated,high employment,high mortality,low agriculture
18103,Indiana,Miami,polygon,U,40.602,-85.9275,FALSE,TRUE,America/Indiana/Indianapolis,3,46911,1840010343,c:rich,highly dense,moderately educated,high employment,high mortality,best
18105,Indiana,Monroe,polygon,U,39.1637,-86.5257,FALSE,TRUE,America/Indiana/Indianapolis,2,47406 47408 47401 47403 47404 47405 47407,1840007376,a:poor,highly dense,highly educated,low employment,low mortality,good agriculture
18107,Indiana,Montgomery,polygon,U,40.0428,-86.8975,FALSE,TRUE,America/Indiana/Indianapolis,3,47933,1840007261,a:poor,highly dense,highly educated,low employment,low mortality,low agriculture
18109,Indiana,Morgan,polygon,U,39.5337,-86.3778,FALSE,TRUE,America/Indiana/Indianapolis,3,46151,1840009571,c:rich,dense,highly educated,high employment,high mortality,low agriculture
18111,Indiana,Newton,polygon,U,40.9523,-87.299,FALSE,TRUE,America/Chicago,3,47964 47963,1840009326,c:rich,dense,moderately educated,high employment,high mortality,best
18113,Indiana,Noble,polygon,U,41.4893,-85.361,FALSE,TRUE,America/Indiana/Indianapolis,3,46784,1840010251,b:middle,dense,moderately educated,medium employment,medium mortality,good agriculture
18115,Indiana,Ohio,polygon,U,38.9531,-84.8546,FALSE,TRUE,America/New_York,3,47040,1840014664,a:poor,highly dense,highly educated,low employment,low mortality,low agriculture
18117,Indiana,Orange,polygon,U,38.5462,-86.6202,FALSE,TRUE,America/Indiana/Indianapolis,3,47432,1840010778,a:poor,highly dense,moderately educated,low employment,low mortality,good agriculture
18119,Indiana,Owen,polygon,U,39.2861,-86.7726,FALSE,TRUE,America/Indiana/Indianapolis,3,47460,1840010655,a:poor,highly dense,moderately educated,low employment,low mortality,low agriculture
18121,Indiana,Parke,polygon,U,39.7665,-87.2295,FALSE,TRUE,America/Indiana/Indianapolis,3,47872,1840014205,a:poor,highly dense,moderately educated,low employment,low mortality,good agriculture
18123,Indiana,Perry,polygon,U,37.9106,-86.7377,FALSE,TRUE,America/Chicago,3,47520,1840007521,b:middle,highly dense,moderately educated,low employment,low mortality,low agriculture
18125,Indiana,Pike,polygon,U,38.3827,-87.2129,FALSE,TRUE,America/Indiana/Petersburg,3,47598,1840010793,a:poor,highly dense,moderately educated,low employment,medium mortality,low agriculture
18127,Indiana,Porter,polygon,U,41.685,-86.9804,FALSE,TRUE,America/Chicago,3,46301 46360,1840009265,c:rich,moderately dense,highly educated,high employment,high mortality,good agriculture
18129,Indiana,Posey,polygon,U,38.2042,-87.9151,FALSE,TRUE,America/Chicago,3,47616,1840010823,c:rich,highly dense,highly educated,high employment,high mortality,best
18131,Indiana,Pulaski,polygon,U,41.0535,-86.6037,FALSE,TRUE,America/Indiana/Winamac,3,46996,1840014463,a:poor,highly dense,moderately educated,low employment,low mortality,low agriculture
18133,Indiana,Putnam,polygon,U,39.5211,-86.7995,FALSE,TRUE,America/Indiana/Indianapolis,3,46120,1840009544,b:middle,dense,moderately educated,medium employment,medium mortality,good agriculture
18135,Indiana,Randolph,polygon,U,40.1898,-85.2037,FALSE,TRUE,America/Indiana/Indianapolis,3,47368,1840009451,b:middle,highly dense,moderately educated,medium employment,medium mortality,low agriculture
18137,Indiana,Ripley,polygon,U,39.2373,-85.0931,FALSE,TRUE,America/Indiana/Indianapolis,3,47041,1840010675,b:middle,dense,moderately educated,medium employment,medium mortality,good agriculture
18139,Indiana,Rush,polygon,U,39.4981,-85.4676,FALSE,FALSE,America/Indiana/Indianapolis,3,46156,1840026614,b:middle,highly dense,moderately educated,medium employment,medium mortality,best
18141,Indiana,St. Joseph,polygon,U,41.6736,-86.1669,FALSE,TRUE,America/Indiana/Indianapolis,3,46544 46545 46546,1840014695,a:poor,highly dense,highly educated,low employment,low mortality,good agriculture
18143,Indiana,Scott,polygon,U,38.6854,-85.7831,FALSE,TRUE,America/Indiana/Indianapolis,3,47170,1840009788,a:poor,highly dense,moderately educated,low employment,low mortality,good agriculture
18145,Indiana,Shelby,polygon,U,39.6738,-85.7052,FALSE,TRUE,America/Indiana/Indianapolis,3,46161,1840009562,b:middle,dense,highly educated,medium employment,medium mortality,low agriculture
18147,Indiana,Spencer,polygon,U,38.1692,-86.8257,FALSE,FALSE,America/Chicago,3,47577,1840026783,b:middle,moderately dense,highly educated,medium employment,medium mortality,good agriculture
18149,Indiana,Starke,polygon,U,41.1989,-86.8922,FALSE,FALSE,America/Indiana/Knox,3,46374,1840004909,c:rich,dense,moderately educated,high employment,high mortality,good agriculture
18151,Indiana,Steuben,polygon,U,41.6432,-85.005,FALSE,TRUE,America/Indiana/Indianapolis,3,46703,1840007084,a:poor,highly dense,highly educated,low employment,low mortality,good agriculture
18153,Indiana,Sullivan,polygon,U,39.0973,-87.4074,FALSE,TRUE,America/Indiana/Indianapolis,3,47882,1840009628,a:poor,highly dense,moderately educated,low employment,low mortality,best
